pulled_at,source,date,headline,url,tags
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Adams Extract & Spice LLC — Class I recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Bear Stewart Co — Class II recall (IL),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Adams Extract & Spice LLC — Class I recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Wise Foods Inc — Class II recall (PA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Trafa Pharmaceutical Inc. — Class I recall (MA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,"Specialty Bakers, LLC — Class II recall (PA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Adams Extract & Spice LLC — Class I recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Fresh & Ready Foods LLC — Class I recall (WA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Wondermade LLC — Class II recall (FL),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Adams Extract & Spice LLC — Class I recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,"Lehi Valley Trading Company, Inc — Class I recall (AZ)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Fresh & Ready Foods LLC — Class I recall (WA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Food Recall,2026-07-15,Adams Extract & Spice LLC — Class II recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,ONESOURCE SPECIALTY PHARMA LIMITED — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Shimoga Chemicals — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Reliance Life Sciences Private Limited — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Reliance Life Sciences Private Limited — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Reliance Life Sciences Private Limited — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Reliance Life Sciences Private Limited — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,"BioMed Laboratories, LLC. — Class II recall (TX)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,Gasco Industrial Corp. — Class II recall (PR),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Drug Recall,2026-07-15,"QuVa Pharma, Inc. — Class II recall (TX)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"ConvaTec, Inc — Class II recall (NC)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,WALLAC OY — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,Klowen Braces — Class II recall (TX),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Medtronic MiniMed, Inc. — Class II recall (CA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,Olympus Corporation of the Americas — Class II recall (PA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,CMR SURGICAL LIMITED — Class II recall (N/A),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Medline Industries, LP — Class II recall (IL)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Siemens Healthcare Diagnostics, Inc. — Class II recall (NY)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Elekta, Inc. — Class II recall (GA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Fresenius Medical Care Holdings, Inc. — Class II recall (MA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Elekta, Inc. — Class II recall (GA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Elekta, Inc. — Class II recall (GA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Think Surgical, Inc. — Class II recall (CA)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,Biomerieux Inc — Class II recall (MO),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,Boston Scientific Neuromodulation Corporation — Class II recall (CA),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Medline Industries, LP — Class II recall (IL)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Encore Medical, LP — Class II recall (TX)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Encore Medical, LP — Class II recall (TX)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,"Medline Industries, LP — Class II recall (IL)",https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,FDA Device Recall,2026-07-15,Integra LifeSciences Corp. (NeuroSciences) — Class II recall (NJ),https://www.accessdata.fda.gov/scripts/ires/index.cfm,
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Currey & Company Recalls Nottaway Chandeliers Due to Risk of Serious Injury or Death from Electrocution Hazard,https://www.cpsc.gov/Recalls/2026/Currey-Company-Recalls-Nottaway-Chandeliers-Due-to-Risk-of-Serious-Injury-or-Death-from-Electrocution-Hazard,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Huish Outdoors Recalls Hollis Diving Regulators Due to Risk of Serious Injury or Death from Drowning,https://www.cpsc.gov/Recalls/2026/Huish-Outdoors-Recalls-Hollis-Diving-Regulators-Due-to-Risk-of-Serious-Injury-or-Death-from-Drowning,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Jobon Torch Lighters Recalled Due to Risk of Serious Injury or Death from Fire and Burn Hazards; Violate Mandatory Standard for Multipurpose Lighters,https://www.cpsc.gov/Recalls/2026/Jobon-Torch-Lighters-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-and-Burn-Hazards-Violate-Mandatory-Standard-for-Multipurpose-Lighters,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Liizousuda Paint Thinner Bottles Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violate Mandatory Standard for Child-Resistant Packaging; Sold on Amazon.com by Shenzhen Gudebo Technology,https://www.cpsc.gov/Recalls/2026/Liizousuda-Paint-Thinner-Bottles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violate-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-com-by-Shenzhen-Gudebo-Technology,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Madewell Recalls Women's Sweaters Due to Due to Risk of Serious Injury or Death from Burn Hazard; Violate Mandatory Standard for Clothing Textiles,https://www.cpsc.gov/Recalls/2026/Madewell-Recalls-Womens-Sweaters-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violate-Mandatory-Standard-for-Clothing-Textiles,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,MNIENT Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standard for Adult Portable Bed Rails,https://www.cpsc.gov/Recalls/2026/MNIENT-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violate-Mandatory-Standard-for-Adult-Portable-Bed-Rails,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Noerishia Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violates Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by Hurzein,https://www.cpsc.gov/Recalls/2026/Noerishia-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violates-Mandatory-Standard-for-Adult-Portable-Bed-Rails-Sold-on-Amazon-by-Hurzein,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Oitnlaughter Projecting Finger Light Toys Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violate Mandatory Standard for Toys; Sold on Amazon by Delightmi,https://www.cpsc.gov/Recalls/2026/Oitnlaughter-Projecting-Finger-Light-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Delightmi,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Panasonic Recalls Electric Toaster Ovens Due to Shock and Fire Hazards,https://www.cpsc.gov/Recalls/2026/Panasonic-Recalls-Electric-Toaster-Ovens-Due-to-Shock-and-Fire-Hazards,
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,SDADI Kitchen Step Stools Recalled Due to Risk of Serious Injury and Death from Entrapment and Fall Hazards; Imported by Yiwushi Bihe Trading,https://www.cpsc.gov/Recalls/2026/SDADI-Kitchen-Step-Stools-Recalled-Due-to-Risk-of-Serious-Injury-and-Death-from-Entrapment-and-Fall-Hazards-Imported-by-Yiwushi-Bihe-Trading,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Target Recalls Cat & Jack Children's Sandals Due to Risk of Serious Injury or Death from Choking Hazard,https://www.cpsc.gov/Recalls/2026/Target-Recalls-Cat-Jack-Childrens-Sandals-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,TOMY Recalls Boon PIVOT Collapsible Toddler Tower Kitchen Step Stools Due to Risk of Serious Injury and Death from Tip-Over and Fall Hazards,https://www.cpsc.gov/Recalls/2026/TOMY-Recalls-Boon-PIVOT-Collapsible-Toddler-Tower-Kitchen-Step-Stools-Due-to-Risk-of-Serious-Injury-and-Death-from-Tip-Over-and-Fall-Hazards,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Wade Logan Annyka 9-Drawer Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Imported by Ningbo Jiangdong Peter International Trading,https://www.cpsc.gov/Recalls/2026/Wade-Logan-Annyka-9-Drawer-Fabric-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Clothing-Storage-Units-Imported-by-Ningbo-Jiangdong-Peter-International-Trading,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2026-07-16T00:00:00,Warren James Recalls the Copper Cup Found in Flashgitz Relic Lunch Boxes Due to Risk of Serious Injury or Death from Lead Poisoning,https://www.cpsc.gov/Recalls/2026/Warren-James-Recalls-the-Copper-Cup-Found-in-Flashgitz-Relic-Lunch-Boxes-Due-to-Risk-of-Serious-Injury-or-Death-from-Lead-Poisoning,fatality-linked
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-20T00:00:00,Teethers Recalled by Manhattan Group LLC,https://www.cpsc.gov/Recalls/2000/Teethers-Recalled-by-Manhattan-Group-LLC,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-12T00:00:00,"CPSC, Dollar Tree Stores Inc. Announce Recall of Doll Feeding Sets",https://www.cpsc.gov/Recalls/2000/CPSC-Dollar-Tree-Stores-Inc-Announce-Recall-of-Doll-Feeding-Sets,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-11T00:00:00,"CPSC, Appliance Co. of America Announce Recall of Toaster Ovens",https://www.cpsc.gov/Recalls/2000/CPSC-Appliance-Co-of-America-Announce-Recall-of-Toaster-Ovens,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-06T00:00:00,"CPSC, The First Years Inc. Announce Recall to Replace ""Elmo Nitelights""",https://www.cpsc.gov/Recalls/2000/CPSC-The-First-Years-Inc-Announce-Recall-to-Replace-Elmo-Nitelights,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-05T00:00:00,"CPSC, Burley Design Cooperative Announce Recall to Repair Burely-Bravo™ Bicycle Trailers",https://www.cpsc.gov/Recalls/2000/CPSC-Burley-Design-Cooperative-Announce-Recall-to-Repair-Burely-Bravo-Bicycle-Trailers,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-05T00:00:00,"CPSC, Cycle Express Inc. Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Cycle-Express-Inc-Announce-Recall-of-Bicycle-Helmets,
2026-07-22T20:34:58.370884,CPSC Recall,2000-07-05T00:00:00,"CPSC, Rand International Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Rand-International-Announce-Recall-of-Bicycle-Helmets,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-29T00:00:00,"CPSC, Kellogg Company Announce Recall of Toy Cars Inside Boxes of Cereal",https://www.cpsc.gov/Recalls/2000/CPSC-Kellogg-Company-Announce-Recall-of-Toy-Cars-Inside-Boxes-of-Cereal,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-29T00:00:00,"CPSC, Whitehall-Robins Healthcare Announce Recall of Teething Rings",https://www.cpsc.gov/Recalls/2000/CPSC-Whitehall-Robins-Healthcare-Announce-Recall-of-Teething-Rings,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-27T00:00:00,CPSC and Tanaka Announce Recall of Hedge Trimmers and Augers,https://www.cpsc.gov/Recalls/2000/CPSC-and-Tanaka-Announce-Recall-of-Hedge-Trimmers-and-Augers,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-27T00:00:00,"CPSC, Apollo Presentation Products Announce Recall of Light Boxes",https://www.cpsc.gov/Recalls/2000/CPSC-Apollo-Presentation-Products-Announce-Recall-of-Light-Boxes,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-27T00:00:00,"CPSC, Galoob Toys Inc. Announce Recall of Sky Dancers® Flying Dolls",https://www.cpsc.gov/Recalls/2000/CPSC-Galoob-Toys-Inc-Announce-Recall-of-Sky-Dancers-Flying-Dolls,
2026-07-22T20:34:58.370884,CPSC Recall,2000-06-27T00:00:00,"CPSC, Today's Kids Announce Recall of Spinning Ride Toys",https://www.cpsc.gov/Recalls/2000/CPSC-Todays-Kids-Announce-Recall-of-Spinning-Ride-Toys,
2026-07-22T20:34:58.370884,CPSC Recall,2000-03-22T00:00:00,"CPSC, Ace Hardware Corp. Announce Recall of Shingling Hatchets",https://www.cpsc.gov/Recalls/2000/CPSC-Ace-Hardware-Corp-Announce-Recall-of-Shingling-Hatchets,
2026-07-22T20:34:58.370884,SEC 8-K (Item 4.02: material weakness),2026-07-15,"HIGH WIRE NETWORKS, INC.  (HWNI)  (CIK 0001413891) — Item 4.02 8-K referencing 'material weakness'",https://www.sec.gov/Archives/edgar/data/1413891/000168316826005550/highwire_8k.htm,
2026-07-22T20:34:58.370884,SEC 8-K (Item 8.01: internal investigation),2026-07-22,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000049/neo-20260720.htm,
2026-07-22T20:34:58.370884,SEC 8-K (Item 8.01: internal investigation),2026-07-20,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000045/neo-20260720.htm,
2026-07-22T20:34:58.370884,SEC 8-K (Item 8.01: subpoena),2026-07-17,Citigroup Commercial Mortgage Trust 2026-MFAM1  (CIK 0002143199) — Item 8.01 8-K referencing 'subpoena',https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/exh4_1-psa.htm,
2026-07-22T20:34:58.370884,SEC 8-K (Item 8.01: enforcement action),2026-07-17,Citigroup Commercial Mortgage Trust 2026-MFAM1  (CIK 0002143199) — Item 8.01 8-K referencing 'enforcement action',https://www.sec.gov/Archives/edgar/data/2143199/000153949726001974/exh4_1-psa.htm,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-22,"Mexico Says There’s No Laboratory Evidence Its Lettuce Made Anyone Sick. In a Cyclospora Outbreak, There Almost Never Is.",https://www.marlerblog.com/case-news/mexico-says-theres-no-laboratory-evidence-its-lettuce-made-anyone-sick-in-a-cyclospora-outbreak-there-almost-never-is/,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-22,The Cyclospora Outbreak Has Sickened Thousands. Here Is What Each Corner of the Produce Industry Said — and Whether It Still Says It.,https://www.marlerblog.com/case-news/the-cyclospora-outbreak-has-sickened-thousands-here-is-what-each-corner-of-the-produce-industry-said-and-whether-it-still-says-it/,fatality-linked
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-21,"“Under Control?” Michigan Added 2,408 Cyclospora Cases Last Week.",https://www.marlerblog.com/case-news/under-control-michigan-added-2408-cyclospora-cases-last-week/,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-21,"Two Federal Documents, Eleven Years Apart, and now another Cyclospora Outbreak",https://www.marlerblog.com/case-news/two-federal-documents-eleven-years-apart-and-now-another-cyclospora-outbreak/,fatality-linked
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-21,The 2024 Romaine E. coli Outbreak Had a Name the Whole Time. The FDA Just Would Not Say It. Transparency Should Not be an Option,https://www.marlerblog.com/case-news/the-2024-romaine-e-coli-outbreak-had-a-name-the-whole-time-the-fda-just-would-not-say-it-transparency-should-not-be-an-option/,fatality-linked
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-21,I Was Wrong About the Positive Sample. IFPA Was Right. Now Let’s Both Go Fix the Traceability Rule.,https://www.marlerblog.com/case-news/i-was-wrong-about-the-positive-sample-ifpa-was-right-now-lets-both-go-fix-the-traceability-rule/,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-20,"One Test. No Apology. Same Recall. And More Than 10,000 Sick with Cyclospora.",https://www.marlerblog.com/case-news/one-test-no-apology-same-recall-and-more-than-10000-sick-with-cyclospora/,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-20,"Taylor Farms Says FDA Apologized. FDA Says, “Product Implicated in This Outbreak.”",https://www.marlerblog.com/case-news/taylor-farms-says-fda-apologized-fda-says-product-implicated-in-this-outbreak/,
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-20,FDA’s Cyclospora Positive Yesterday Is a False Positive Today. The Victims Ate the Evidence in May.,https://www.marlerblog.com/case-news/fdas-cyclospora-positive-yesterday-is-a-false-positive-today-the-victims-ate-the-evidence-in-may/,multi-state
2026-07-22T20:34:58.370884,Marler Blog (food safety plaintiff bar),2026-07-19,Weekend Wrap-Up: The Source Finally Got a Name — and Then FDA Found It on Lettuce That Was Never Recalled,https://www.marlerblog.com/case-news/weekend-wrap-up-the-source-finally-got-a-name-and-then-fda-found-it-on-lettuce-that-was-never-recalled/,multi-state; fatality-linked
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,$2.2M Equifax credit reporting class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-2m-equifax-credit-reporting-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,Kia class action alleges Telluride SUVs have severe battery drain defect,https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-class-action-alleges-telluride-suvs-have-severe-battery-drain-defect/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,Two Google class actions claim Nest cameras scan passersby’s faces without consent,https://topclassactions.com/lawsuit-settlements/lawsuit-news/two-google-class-actions-claim-nest-cameras-scan-passersbys-faces-without-consent/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,Gaming addiction: Apple Arcade lawsuit investigation,https://topclassactions.com/lawsuit-settlements/investigations/apple-arcade-addicting-games-class-action-lawsuit-investigation/,class-action; WATCHLIST:Apple
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,"UPS class action alleges company failed to provide meal, rest breaks",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ups-class-action-alleges-company-failed-to-provide-meal-rest-breaks/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-22,"Kia recalls more than 460K Telluride vehicles, issues park outside alert",https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-recalls-more-than-460k-telluride-vehicles-issues-park-outside-alert/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,How legal intake can impact the outcome of legal marketing,https://topclassactions.com/attorney-marketing/how-legal-intake-can-impact-the-outcome-of-legal-marketing/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,$1.8M Serviceaide data breach class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-8m-serviceaide-data-breach-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,Costco class action claims Orgain protein powder contains heavy metals,https://topclassactions.com/lawsuit-settlements/lawsuit-news/costco-class-action-claims-orgain-protein-powder-contains-heavy-metals/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,Apple faces BIPA class action over alleged Face ID privacy violations,https://topclassactions.com/lawsuit-settlements/lawsuit-news/apple-faces-bipa-class-action-over-alleged-face-id-privacy-violations/,class-action; WATCHLIST:Apple
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,Supreme Court limits Roundup lawsuits as Bayer settlement continues,https://topclassactions.com/lawsuit-settlements/lawsuit-news/supreme-court-limits-roundup-lawsuits-as-bayer-settlement-continues/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,"Cellphone wrong-number robocalls could be worth $500-$1,500 per violation of the federal TCPA",https://topclassactions.com/lawsuit-settlements/investigations/wrong-number-robocall-lawsuit/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-21,GM recalls Cadillac Vistiq SUVs over faulty third-row seats,https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-recalls-cadillac-vistiq-suvs-over-faulty-third-row-seats/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,Arizona Beverages sued over alleged false ‘100% Natural’ tea labels,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arizona-beverages-sued-over-alleged-false-100-natural-tea-labels/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,$1.75M AT&T Washington wage class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-75m-att-washington-wage-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,Real estate spam texts and robocalls may violate the TCPA,https://topclassactions.com/lawsuit-settlements/investigations/unsolicited-real-estate-robocalls-and-spam-texts-violate-the-tcpa/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,Timex class action alleges deceptive email subject lines violated Washington spam law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/timex-class-action-alleges-deceptive-email-subject-lines-violated-washington-spam-law/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,AppFolio class action alleges hidden fees on rent payments,https://topclassactions.com/lawsuit-settlements/lawsuit-news/appfolio-class-action-alleges-hidden-fees-on-rent-payments/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,John Hancock voiceprint ruling highlights limits of Illinois biometric privacy law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/john-hancock-voiceprint-ruling-highlights-limits-of-illinois-biometric-privacy-law/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-20,"Ford recalls more than 100,000 Mustangs due to safety concerns",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-more-than-100000-mustangs-due-to-safety-concerns/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,$2.5M FitOn video privacy class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-5m-fiton-video-privacy-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,"GM class action alleges coolant leak defect affects Chevrolet, GMC and Buick vehicles",https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-class-action-alleges-coolant-leak-defect-affects-chevrolet-gmc-and-buick-vehicles/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,Lume class action alleges ‘unscented’ deodorant contains fragrance,https://topclassactions.com/lawsuit-settlements/lawsuit-news/lume-class-action-alleges-unscented-deodorant-contains-fragrance/,class-action
